fname,fadd,flat,flng,furl,fimg,fcat,floc
일품당 광화문점,서울 종로구 세종대로23길 25,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/11719608?c=14134561.9343938,4519074.5918920,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210219_298%2F1613720400580jJT7k_JPEG%2F%25C0%25CF%25C7%25B0%25B4%25E7_%25BD%25BA%25C5%25B0%25BE%25DF%25C5%25B0_%25C1%25A4%25BD%25C43.jpg,샤브샤브,광화문
바르다김선생 광화문점,서울 종로구 사직로8길 42,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/36276805?c=14134326.8610251,4519392.1818545,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180514_107%2F1526279778335XG5hi_JPEG%2FHQJ4NtG9eLYWJQXBqEndipN0.jpg,분식,광화문
우동스테이션,서울 종로구 새문안로5길 19 지하1층 41호 우동스테이션,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1564510427?c=14134502.3005426,4519143.6091630,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220330_179%2F1648605342989x2Ni9_JPEG%2F%25BF%25EC%25B5%25BF%25BD%25BA%25C5%25D7%25C0%25CC%25BC%25C7_%25C0%25DB%25BE%25F7%25BA%25BB78_3.jpg,"우동,소바",광화문
금용문,서울 종로구 새문안로5가길 7 세종클럽 2층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/52399707?c=14134462.4592969,4519243.1611286,17,0,0,0,dh&placePath=%3Fentry%253Dbmp%2526n_ad_group_type%253D10%2526n_query%253D%25EB%25A7%259B%25EC%25A7%2591",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210219_151%2F1613714205332b33GL_JPEG%2F6CGf5wLFVghXGHJXY33JvdTG.jpg,중식당,광화문
세광양대창 세종문화회관점,서울 종로구 새문안로5길 5-3,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1199273310?c=14134525.4995245,4518980.8420548,17,0,0,0,dh&placePath=%3Fentry%253Dbmp%2526n_ad_group_type%253D10%2526n_query%253D%25EB%25A7%259B%25EC%25A7%2591",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210416_155%2F16185383553213Y9x2_JPEG%2FSJ907EjmFeASepHoDGyy6TaT.jpg,"곱창,막창,양",광화문
평안도만두집,서울 종로구 새문안로3길 30 대우복합빌딩 지하 104호,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/11722122?c=14134355.8486205,4519221.2646711,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20151124_174%2F1448352903096TckIy_JPEG%2F167074574521648_0.jpg,"칼국수,만두",광화문
종로빈대떡 광화문점,서울 종로구 세종대로23길 21,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/21037751?c=14134587.4154253,4519076.7548195,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_93%2F1629347555278xLjc1_JPEG%2FqxlQwRut0Lo06NNuB174ljrp.jpg,"전,빈대떡",광화문
커피원,서울 종로구 새문안로3길 12,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/267047603?c=14134326.3266916,4519041.9092691,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220117_172%2F1642429578422kN5Cq_JPEG%2FIMG_20220116_162422_952.jpg,"카페,디저트",광화문
일일향 광화문점,서울 종로구 새문안로3길 15,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1784877604?c=14134269.1641331,4519112.9909443,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200609_176%2F1591689954510Rk5Hr_JPEG%2Fsj1ey8z6k463Nx2rj3MUgoqX.jpg,중식당,광화문
홍콩익스프레스 본점,서울 종로구 새문안로5길 19 로얄빌딩 지하 66호,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1269590484?c=14134464.6077630,4519130.3084854,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210805_295%2F1628138132185HYjrs_JPEG%2FCH_vuteLuyO_3HcVDmEHJJjg.JPG.jpg,중식당,광화문
동성각,서울 종로구 새문안로9길 29-2 당주빌딩,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/11727699?c=14134584.7994173,4519056.9233191,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_229%2F1441030652495ySkXX_JPEG%2F11727699_0.jpg,중식당,광화문
조우,서울 종로구 경희궁1길 10-1 조우 JOWOO,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/19866711?c=14134134.6456604,4519050.7856740,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190407_296%2F15546241474177rdDa_JPEG%2FZLsYouTiW8jaf4yWGSpXjgnT.jpeg.jpg,이탈리아음식,광화문
택이네조개전골 광화문점,서울 종로구 새문안로9길 29 2층 3층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1166342387?c=14134609.1672538,4519065.2519829,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191216_135%2F1576454428703RsdgK_JPEG%2Frwm5enrYRoANkvib4WGkpQbu.jpg,조개요리,광화문
포시즌스호텔서울 더마켓키친,서울 종로구 새문안로 97 포시즌스호텔 LL층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/37402391?c=14134601.6420562,4518958.9742361,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181126_59%2F1543202452270koimG_JPEG%2FThe_Market_Kitchen_Open_Kitchen.jpg,특급호텔레스토랑,광화문
우드앤브릭 광화문점,서울 종로구 새문안로5길 5-1,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/33142212?c=14134530.8539920,4518970.3786420,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_240%2F1441049904647QB5bB_JPEG%2FSUBMIT_1434435207669_33142212.jpg,베이커리,광화문
오가와,서울 종로구 새문안로5길 19 로얄빌딩 지하1층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/13574838?c=14134501.2652714,4519164.3537594,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211203_165%2F16385117773827EecK_JPEG%2F%25B4%25D9%25BF%25EE%25B7%25CE%25B5%25E5%25C6%25C4%25C0%25CF-5.jpg,일식당,광화문
문화수제비,서울 종로구 새문안로5길 19 로얄빌딩 지하1층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1976513560?c=14134482.4411455,4519143.4546672,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220302_275%2F1646186694264jKYu3_JPEG%2F%25BC%25F6%25C1%25A6%25BA%25F1%25B1%25D7%25B8%25B2-%25BC%25F6%25C1%25A4-2202-2.jpg,한식,광화문
스시산원 경,서울 종로구 새문안로3길 36 용비어천가 지하1층 120호,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1567919087?c=14134394.5210116,4519325.9439163,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171129_38%2F151194849895617PSw_JPEG%2F5vz2Is6l53cpLcDrabK8Df7K.jpg,"초밥,롤",광화문
TIMT,서울 종로구 경희궁2길 14 익근빌딩 지상층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1882197528?c=14134185.9639456,4519270.4931405,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210809_153%2F1628475677380Qgn2W_JPEG%2FPCIVv-CfDyUA24s_zIgAr_SI.JPG.jpg,"카페,디저트",광화문
광화문집,서울 종로구 새문안로5길 12,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/11678778?c=14134554.8878701,4519047.7519651,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_98%2F1441017666261klRbI_JPEG%2F11678778_0.jpg,한식,광화문
광화문한옥집,서울 종로구 새문안로5가길 7 B1층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/86172548?c=14134466.8786807,4519238.2733971,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201126_110%2F1606357051894szzk1_JPEG%2FhzFYAcvW2FfLhfvW0e_mQbLi.jpg,한식,광화문
광화문고기집,서울 종로구 새문안로5가길 11 1층 광화문고기집,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1536447942?c=14134425.0336841,4519284.0608563,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171015_160%2F1508069185781dieTo_JPEG%2FrW5d1xzLgqGqovuqb3wPs4-g.jpg,"육류,고기요리",광화문
송추가마골 인어반 광화문점,서울 종로구 새문안로5길 31 센터포인트빌딩 2층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/38654628?c=14134487.9403283,4519284.5945764,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190522_258%2F1558517302764ofEkz_JPEG%2FGGq383sz4W66E9enUtG04RGn.jpg,"육류,고기요리",광화문
어바웃진스,서울 종로구 새문안로3길 30 대우빌딩 지하1층 107호,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/37336378?c=14134399.2520900,4519232.9783572,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20151208_51%2F14495525281313YXv7_JPEG%2F167158545867994_0.jpeg,양식,광화문
Chai797 광화문점,서울 종로구 새문안로5길 31 센터포인트 광화문 2층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/34958291?c=14134469.3165775,4519308.4855983,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190926_112%2F1569507994033Kh1qm_JPEG%2F_1tuTvMG8-pmN32nxXT7KtcZ.jpg,중식당,광화문
포시즌스호텔서울 마루,서울 종로구 새문안로 97 포시즌스호텔 로비층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/37402394?c=14134601.6420562,4518958.9742361,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220715_76%2F1657872047427YyT5J_PNG%2F%25B8%25C1%25BA%25F9.png,"카페,디저트",광화문
능라도 광화문점,서울 종로구 새문안로3길 15 동원빌딩 3층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1820958460?c=14134266.4479375,4519110.2662080,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190611_85%2F1560238993983KTpB2_JPEG%2FWD8kZ24bVgH4g2q__Bg8ndrB.jpeg.jpg,냉면,광화문
일품당프리미엄,서울 종로구 새문안로5가길 7 세종클럽 3층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/69805582?c=14134453.5871334,4519247.8662746,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171202_219%2F15121954224623JfQI_JPEG%2F_3.jpg,샤브샤브,광화문
김권태돈까스백반 신문로본점,서울 종로구 경희궁1길 5,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/21037935?c=14134153.9818559,4518983.8055200,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191002_10%2F1570011982648PqjmK_JPEG%2FG63AxyAhc178u1AEDelhPkOK.jpg,한식,광화문
동경우동,서울 종로구 새문안로9길 28,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/18664043?c=14134638.4665438,4519052.3446636,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODA2MjFfMTM3%2FMDAxNTI5NTQ0ODUwMDk4.XxBckThRT8r2mCjltuT-dzS5dfaVhHdnHUKK6x_uL2gg.Lls9kcFzRukfL-DlLDvo9ePMuqplhe1f8XshemY4Algg.JPEG.skswlstmf%2FP20180617_184517327_C04A9364-2889-4D2D-AFDD-4A8583F74778.;background-position:50% 0px;,"우동,소바",광화문
뉴문,서울 종로구 경희궁2길 6 2층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/20289951?c=14134114.6749437,4519229.3406524,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170104_108%2F1483527043473yq9yg_JPEG%2F186054598060750_0.jpeg,중식당,광화문
홍복성,서울 종로구 삼봉로 81,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/13421569?c=14135316.0126245,4519215.8713237,17,0,0,0,dh&placePath=%3Fentry%253Dbmp%2526n_ad_group_type%253D10%2526n_query%253D%25EB%25A7%259B%25EC%25A7%2591",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220725_76%2F1658732727502JIomw_JPEG%2FDSC_8021.,중식당,을지로
일품진진수라 광화문점,서울 종로구 종로5길 7 타워8빌딩 지하 2층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1176563340?c=14135173.8131069,4518949.4097132,17,0,0,0,dh&placePath=%3Fentry%253Dbmp%2526n_ad_group_type%253D10%2526n_query%253D%25EB%25A7%259B%25EC%25A7%2591",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190714_285%2F1563073597161eeROr_JPEG%2F_WK2R06JyJIGB18YJEteJFdd.jpg,한정식,을지로
광화문미진,"서울 종로구 종로 19 르메이에르종로타운 1층 116-2,117호",,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/11680222?c=14135106.8544332,4518998.9880251,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20151104_73%2F14466228923573jxU4_JPEG%2F167054567150405_2.jpg,한식,을지로
포비 광화문,서울 종로구 종로3길 17 디타워 relace 광화문 1층 21호,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/37197875?c=14134985.3603410,4518976.5583745,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180718_99%2F1531886095927sdFbz_JPEG%2F-BK7bS9jupIK5zYbHZCqJdYg.JPG.jpg,베이글,을지로
이문설렁탕,서울 종로구 우정국로 38-13,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/11711983?c=14135550.4180762,4519246.6022053,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20151124_220%2F1448352756431VwPei_JPEG%2F167074574255461_0.jpg,"곰탕,설렁탕",을지로
서린낙지,서울 종로구 종로 19 르메이에르 종로타운 2층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/11679997?c=14135130.0645471,4518985.7858455,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_279%2F1441018043785IwG5D_JPEG%2F11679997_0.jpg,낙지요리,을지로
모던샤브하우스 광화문D타워점,서울 종로구 종로3길 17 D타워 리플레이스 광화문 5층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1838141891?c=14135001.0229933,4519001.0947575,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201204_172%2F1607058970316HxhTG_JPEG%2FegsGmEVjHz1lvnfXuCInpI7j.jpg,샤브샤브,을지로
멜팅샵X치즈룸 광화문디타워점,서울 종로구 종로3길 17 D타워 리플레이스 광화문 4층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/36734851?c=14135001.2456323,4519001.2492512,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210428_24%2F1619605243078LiRuF_PNG%2FgDIyWWHLPLd6wjtZjRawbzTB.png,이탈리아음식,을지로
버터풀앤크리멀러스 쁘띠 광화문점,서울 종로구 종로3길 17 D타워 리플레이스 광화문 1층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1603610320?c=14135001.0229933,4519001.0947575,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210507_70%2F16203593925957H7O0_JPEG%2Fwh1jXFndRWqtXNXMEy89ulJV.jpg,베이커리,을지로
브루클린더버거조인트 광화문디타워점,서울 종로구 종로3길 17 1층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1303273851?c=14134994.9115533,4518997.9346591,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190526_29%2F15588659564038Un2p_JPEG%2FqTIS0bUmkcfWvcM0QtbvaxA7.jpeg.jpg,햄버거,을지로
우육면관 광화문점,"서울 종로구 종로7길 29-14 1, 2층",,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1349236740?c=14135254.8536962,4519146.1934571,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210927_70%2F1632727173644Hp8op_JPEG%2FIzyC2qs6wiGAVI5CRW5wNY73.JPG.jpg,중식당,을지로
덕후선생 광화문디타워점,서울 종로구 종로3길 17 D타워 리플레이스 광화문 4층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1175095587?c=14135001.0229933,4519001.0947575,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201110_189%2F1604975232508SQsMz_JPEG%2Fb-yTecZaT9kqTtv03E-Ui3_t.jpg,중식당,을지로
청진옥,서울 종로구 종로3길 32,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/13544101?c=14135051.2726115,4519104.3532520,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220809_9%2F16599852138747EMub_JPEG%2F11-2018_3%25C8%25A3%25C1%25A1_%25C0%25FC%25B0%25E6.jpg,해장국,을지로
마이클 바이 해비치,서울 종로구 우정국로 26 센트로폴리스 B타워 2층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1628174262?c=14135516.6326108,4519037.5132043,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181115_66%2F1542256399255HDAae_JPEG%2Fl09WfzqfSB5EkOtWRLx4LwFl.jpg,양식,을지로
닥터로빈 광화문점,서울 종로구 종로3길 17 D타워 리플레이스 광화문 5층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/36992330?c=14135001.0229933,4519001.0947575,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191029_194%2F1572332415627aIbrW_PNG%2FJLnzRNdpz5PILzUagM39vREg.png,이탈리아음식,을지로
백부장집 닭한마리,서울 종로구 삼봉로 100-1,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/11601095?c=14135414.1184917,4519113.3561151,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190820_154%2F1566297696270Nz3iN_JPEG%2F98bAhd_npwqPRQLMuLoTszf9.jpg,"칼국수,만두",을지로
스시소라 광화문점,서울 종로구 종로 19 B동 지하1층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1043397620?c=14135100.8431807,4518941.6569786,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190626_246%2F1561540417767IFjCf_JPEG%2F0BlhbkvyFaR7LK7ter6FK_TC.JPG.jpg,일식당,을지로
피그인더가든 광화문점,서울 종로구 종로3길 17 D타워 리플레이스 광화문 1층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1635353871?c=14135001.0229933,4519001.0947575,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201119_152%2F1605766962173qoI4E_JPEG%2FlXbKktElUgHlW-Js3G4Qtavp.jpg,"다이어트,샐러드",을지로
온더보더 광화문D타워점,서울 종로구 종로3길 17 D타워 리플레이스 광화문 2층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/36699998?c=14134997.0488875,4519009.4093319,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181220_186%2F1545294935650BH7zi_JPEG%2Fe5iHFeL3K65_9xMpU5cAKRGb.jpg,"멕시코,남미음식",을지로
바비레드 종로점,서울 종로구 종로 51 종로타워 지하2층 211호,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/479487132?c=14135520.7848278,4518963.8758819,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210308_79%2F1615167812632iJxsX_JPEG%2FlJNvN5NF3ck3WYNkn8ZtaC5U.jpg,이탈리아음식,을지로
쉐이크쉑 종각점,서울 종로구 종로 33 그랑서울 1층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1618698038?c=14135275.9598717,4518992.8925486,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210107_249%2F1610009563819Kpnrj_JPEG%2F2019_0828_SSB5729_1_HR.jpg,햄버거,을지로
폴리스 광화문D타워점,서울 종로구 종로3길 17 D타워,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/909606899?c=14135002.4701467,4519049.8587073,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190523_135%2F1558582432667rayr1_JPEG%2FwA5ucRoPAj5sm4L4MF0bfkUG.jpg,피자,을지로
봉땅 센트로폴리스점,서울 종로구 우정국로 26 센트로폴리스 지하 2층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1463233576?c=14135523.0668773,4519068.2716518,17,0,0,0,dh&placePath=%3Fentry%253Dbmp%2526n_ad_group_type%253D10%2526n_query%253D%25EB%25A7%259B%25EC%25A7%2591",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220415_146%2F1650018779487Ae5Ho_JPEG%2FC29C1FB6-C727-48D0-9106-095A3B434A5A.jpeg,"카페,디저트",을지로
